36,196,69,113
36,196,69,113
36,196,69,113
35,195,69,113
35,194,69,113
34,194,69,113
33,192,69,113
33,191,69,113
32,190,69,113
32,189,69,113
31,188,69,113
31,185,69,113
30,183,69,113
30,178,69,113
30,174,69,113
31,168,69,113
32,162,69,113
32,155,69,113
33,148,69,113
33,141,69,113
35,134,69,113
37,127,69,113
40,121,69,113
42,114,69,113
45,108,69,113
48,102,69,113
55,96,69,113
61,92,69,113
70,87,69,113
77,83,69,113
84,78,69,113
92,73,69,113
101,69,69,113
109,65,69,113
118,61,69,113
128,58,69,113
137,55,69,113
147,52,69,113
154,51,69,113
164,48,69,113
174,45,69,113
184,43,69,113
193,42,69,113
201,41,69,113
209,41,69,113
218,42,69,113
226,43,69,113
233,44,69,113
239,45,69,113
245,47,69,113
250,48,69,113
255,50,69,113
259,53,69,113
263,56,69,113
267,59,69,113
270,61,69,113
274,64,69,113
276,67,69,113
281,71,69,113
284,76,69,113
288,81,69,113
292,86,69,113
296,91,69,113
301,95,69,113
305,99,69,113
310,104,69,113
314,109,69,113
319,115,69,113
324,120,69,113
329,126,69,113
333,132,69,113
338,138,69,113
342,144,69,113
346,151,69,113
350,158,69,113
353,164,69,113
356,170,69,113
357,176,69,113
359,183,69,113
360,188,69,113
361,193,69,113
361,198,69,113
361,202,69,113
360,204,69,113
360,206,69,113
359,206,69,113
358,206,69,113
357,205,69,113
357,205,69,113
357,203,69,113
356,201,69,113
357,199,69,113
357,196,69,113
358,193,69,113
359,189,69,113
360,185,69,113
362,182,69,113
363,178,69,113
364,174,69,113
365,170,69,113
365,164,69,113
365,158,69,113
365,153,69,113
364,148,69,113
362,143,69,113
360,138,69,113
357,134,69,113
353,131,69,113
349,128,69,113
344,125,69,113
339,123,69,113
333,122,69,113
327,121,69,113
320,121,69,113
313,121,69,113
306,120,69,113
300,120,69,113
292,120,69,113
286,121,69,113
278,121,69,113
271,122,69,113
265,123,69,113
258,123,69,113
252,123,69,113
247,125,69,113
241,127,69,113
237,129,69,113
231,132,69,113
227,134,69,113
223,136,69,113
221,139,69,113
219,141,69,113
216,144,69,113
216,147,69,113
217,151,69,113
217,155,69,113
218,159,69,113
221,162,69,113
224,165,69,113
228,167,69,113
233,167,69,113
237,167,69,113
242,167,69,113
248,166,69,113
253,165,69,113
260,165,69,113
265,164,69,113
272,165,69,113
277,165,69,113
283,166,69,113
289,167,69,113
293,168,69,113
298,169,69,113
301,169,69,113
304,171,69,113
308,172,69,113
310,173,69,113
312,175,69,113
313,177,69,113
315,178,69,113
316,179,69,113
317,180,69,113
318,180,69,113
319,179,69,113
321,178,69,113
323,177,69,113
325,176,69,113
328,175,69,113
331,174,69,113
335,173,69,113
339,172,69,113
343,170,69,113
347,169,69,113
351,168,69,113
355,167,69,113
360,168,69,113
365,167,69,113
369,167,69,113
373,167,69,113
377,165,69,113
381,164,69,113
383,163,69,113
386,160,69,113
390,159,69,113
393,157,69,113
397,155,69,113
400,152,69,113
404,150,69,113
407,147,69,113
410,144,69,113
413,142,69,113
416,140,69,113
418,139,69,113
420,138,69,113
423,138,69,113
426,137,69,113
427,138,69,113
428,139,69,113
429,139,69,113
431,140,69,113
431,141,69,113
431,142,69,113
434,142,69,113
434,141,69,113
438,138,69,113
436,135,69,113
439,130,69,113
438,125,69,113
437,120,69,113
438,116,69,113
436,112,69,113
434,106,69,113
433,101,69,113
431,95,69,113
427,88,69,113
422,83,69,113
415,77,69,113
407,73,69,113
396,67,69,113
385,63,69,113
370,57,69,113
354,51,69,113
339,46,69,113
323,42,69,113
305,38,69,113
286,35,69,113
280,34,69,113
264,30,69,113
248,26,69,113
232,25,69,113
212,23,69,113
195,20,69,113
180,15,69,113
165,14,69,113
152,11,69,113
139,9,69,113
126,8,69,113
114,7,69,113
104,7,69,113
94,9,69,113
83,12,69,113
74,15,69,113
64,18,69,113
57,23,69,113
50,30,69,113
44,36,69,113
39,43,69,113
35,51,69,113
31,58,69,113
27,65,69,113
24,72,69,113
21,80,69,113
18,87,69,113
16,93,69,113
14,100,69,113
11,106,69,113
10,112,69,113
8,118,69,113
6,123,69,113
5,127,69,113
4,130,69,113
3,133,69,113
3,136,69,113
3,140,69,113
4,143,69,113
5,147,69,113
6,150,69,113
7,154,69,113
8,158,69,113
10,162,69,113
12,166,69,113
15,171,69,113
18,175,69,113
20,180,69,113
22,185,69,113
24,189,69,113
27,193,69,113
29,197,69,113
33,200,69,113
34,204,69,113
36,206,69,113
38,209,69,113
40,212,69,113
42,212,69,113
43,214,69,113
44,216,69,113
45,218,69,113
46,219,69,113
47,221,69,113
48,222,69,113
48,223,69,113
49,223,69,113
50,223,69,113
50,224,69,113
51,224,69,113
51,225,69,113
52,225,69,113
52,225,69,113
53,225,69,113
54,226,69,113
55,227,69,113
55,228,69,113
56,230,69,113
57,230,69,113
58,231,69,113
57,232,69,113
57,233,69,113
58,234,69,113
58,236,69,113
57,238,69,113
58,239,69,113
58,240,69,113
57,242,69,113
57,244,69,113
57,245,69,113
57,247,69,113
57,247,69,113
57,247,69,113
57,248,69,113
57,248,69,113
57,248,69,113
57,249,69,113
57,249,69,113
57,250,69,113
57,251,69,113
57,251,69,113
