36,196,69,113
36,196,69,113
36,196,69,113
36,195,69,113
35,194,69,113
35,193,69,113
35,192,69,113
34,192,69,113
34,191,69,113
33,190,69,113
33,188,69,113
33,186,69,113
32,183,69,113
32,179,69,113
32,175,69,113
33,169,69,113
33,163,69,113
34,157,69,113
35,150,69,113
36,144,69,113
38,138,69,113
40,132,69,113
43,126,69,113
46,120,69,113
50,115,69,113
54,110,69,113
59,105,69,113
65,101,69,113
72,85,69,113
79,81,69,113
86,77,69,113
94,72,69,113
102,68,69,113
110,63,69,113
119,59,69,113
128,57,69,113
142,50,69,113
151,48,69,113
161,45,69,113
170,43,69,113
179,41,69,113
188,39,69,113
197,38,69,113
205,37,69,113
213,36,69,113
220,38,69,113
227,39,69,113
234,40,69,113
240,41,69,113
245,42,69,113
250,44,69,113
254,45,69,113
259,48,69,113
263,50,69,113
266,53,69,113
270,56,69,113
273,59,69,113
276,62,69,113
280,65,69,113
283,69,69,113
287,74,69,113
291,79,69,113
295,83,69,113
299,87,69,113
304,92,69,113
314,100,69,113
319,105,69,113
323,111,69,113
328,116,69,113
333,121,69,113
337,126,69,113
341,132,69,113
345,138,69,113
349,144,69,113
353,151,69,113
356,158,69,113
358,163,69,113
360,169,69,113
362,175,69,113
362,181,69,113
363,186,69,113
363,190,69,113
363,194,69,113
362,196,69,113
361,198,69,113
360,199,69,113
359,199,69,113
358,199,69,113
358,198,69,113
357,197,69,113
357,194,69,113
357,192,69,113
358,190,69,113
359,187,69,113
360,183,69,113
361,180,69,113
362,175,69,113
363,171,69,113
364,167,69,113
365,163,69,113
366,157,69,113
366,151,69,113
365,146,69,113
364,140,69,113
363,135,69,113
361,131,69,113
358,127,69,113
355,124,69,113
350,121,69,113
346,119,69,113
340,117,69,113
335,117,69,113
328,116,69,113
322,116,69,113
315,116,69,113
308,115,69,113
301,115,69,113
294,115,69,113
287,116,69,113
280,116,69,113
274,117,69,113
268,118,69,113
262,118,69,113
251,114,69,113
246,115,69,113
241,118,69,113
237,120,69,113
233,122,69,113
229,124,69,113
227,127,69,113
224,128,69,113
222,131,69,113
221,133,69,113
221,136,69,113
222,140,69,113
223,144,69,113
225,148,69,113
227,151,69,113
231,154,69,113
235,156,69,113
239,158,69,113
244,158,69,113
250,158,69,113
255,157,69,113
261,157,69,113
267,157,69,113
274,157,69,113
280,157,69,113
285,157,69,113
291,158,69,113
296,158,69,113
301,159,69,113
298,162,69,113
302,163,69,113
306,164,69,113
309,166,69,113
312,167,69,113
314,169,69,113
316,171,69,113
318,173,69,113
320,174,69,113
322,174,69,113
323,174,69,113
325,174,69,113
326,173,69,113
328,173,69,113
331,172,69,113
333,171,69,113
336,170,69,113
339,168,69,113
343,166,69,113
347,165,69,113
351,164,69,113
355,163,69,113
359,163,69,113
363,163,69,113
367,163,69,113
371,163,69,113
375,163,69,113
379,162,69,113
383,160,69,113
387,159,69,113
390,158,69,113
394,156,69,113
398,154,69,113
401,152,69,113
413,155,69,113
416,153,69,113
420,150,69,113
423,147,69,113
426,146,69,113
428,144,69,113
431,143,69,113
433,142,69,113
436,142,69,113
438,142,69,113
440,142,69,113
442,143,69,113
444,143,69,113
445,145,69,113
447,146,69,113
449,147,69,113
451,147,69,113
452,146,69,113
454,144,69,113
454,141,69,113
455,136,69,113
455,132,69,113
455,127,69,113
454,123,69,113
453,119,69,113
451,114,69,113
448,108,69,113
445,102,69,113
439,94,69,113
433,88,69,113
426,84,69,113
414,69,69,113
404,65,69,113
393,61,69,113
381,56,69,113
367,51,69,113
353,46,69,113
337,43,69,113
316,36,69,113
300,34,69,113
284,32,69,113
268,29,69,113
252,26,69,113
236,24,69,113
221,23,69,113
260,21,69,113
174,15,69,113
160,13,69,113
147,11,69,113
135,9,69,113
124,9,69,113
112,9,69,113
102,9,69,113
92,11,69,113
82,13,69,113
74,16,69,113
66,20,69,113
52,21,69,113
46,26,69,113
40,32,69,113
35,38,69,113
31,45,69,113
27,51,69,113
24,58,69,113
21,65,69,113
19,73,69,113
17,80,69,113
9,96,69,113
7,102,69,113
5,109,69,113
4,115,69,113
3,121,69,113
2,126,69,113
2,130,69,113
1,134,69,113
1,136,69,113
2,140,69,113
2,144,69,113
3,148,69,113
5,151,69,113
6,154,69,113
8,158,69,113
10,162,69,113
12,166,69,113
13,170,69,113
15,174,69,113
17,178,69,113
19,182,69,113
21,186,69,113
29,195,69,113
31,199,69,113
33,202,69,113
35,206,69,113
37,209,69,113
39,211,69,113
41,214,69,113
43,217,69,113
45,219,69,113
47,221,69,113
48,224,69,113
49,225,69,113
50,227,69,113
51,230,69,113
52,231,69,113
53,233,69,113
53,233,69,113
54,234,69,113
55,234,69,113
56,235,69,113
56,235,69,113
57,236,69,113
58,236,69,113
59,237,69,113
59,237,69,113
60,238,69,113
61,239,69,113
62,241,69,113
62,242,69,113
63,242,69,113
63,243,69,113
64,244,69,113
64,246,69,113
64,247,69,113
64,249,69,113
64,251,69,113
64,252,69,113
63,254,69,113
63,256,69,113
63,259,69,113
63,261,69,113
63,262,69,113
62,263,69,113
62,264,69,113
63,264,69,113
63,264,69,113
63,264,69,113
63,265,69,113
63,266,69,113
64,268,69,113
64,270,69,113
