39,198,103,307
38,196,102,305
37,195,101,304
37,193,101,302
36,192,100,301
36,191,100,300
35,189,99,298
35,188,99,297
34,187,98,296
34,185,98,294
33,184,97,293
33,183,97,292
33,179,97,288
33,175,97,284
33,171,97,280
33,168,97,277
34,161,98,271
35,155,99,265
37,148,101,259
38,142,102,253
40,136,104,248
43,129,107,242
46,123,110,237
49,117,113,231
53,111,117,226
58,105,123,222
64,100,130,219
70,94,136,215
76,89,143,212
82,83,149,208
88,78,156,205
96,74,165,202
105,70,174,200
114,67,184,197
123,63,193,195
132,59,202,192
141,56,212,190
150,52,221,187
159,48,230,185
168,45,240,183
176,45,248,183
184,45,256,183
192,45,264,183
200,45,272,183
209,45,281,183
217,45,289,183
225,45,297,183
233,45,305,183
242,45,314,183
246,46,317,184
251,48,321,186
255,50,325,188
260,52,329,190
264,54,333,192
269,56,337,194
273,58,341,196
278,60,345,198
282,64,349,201
286,68,353,205
290,73,357,208
294,77,361,212
298,82,365,215
302,86,369,219
306,91,373,223
310,95,377,227
315,100,382,232
320,105,387,237
325,110,392,242
330,115,397,247
335,120,402,252
338,126,405,257
342,133,409,263
346,140,413,268
350,147,417,274
354,154,421,280
355,159,422,284
356,165,423,288
358,171,425,293
359,177,426,297
361,183,428,302
362,189,429,306
364,195,431,311
363,196,430,312
363,198,430,314
363,199,430,315
363,201,430,317
363,203,430,319
362,202,429,318
361,201,428,317
361,200,428,316
362,197,429,313
363,194,430,310
364,192,431,308
365,189,432,305
366,186,433,302
367,184,434,300
367,179,434,296
367,174,434,293
368,169,435,289
368,164,435,286
368,159,435,282
369,155,436,279
367,149,435,275
365,144,434,272
363,138,433,268
361,133,432,265
359,128,431,262
354,125,426,260
349,122,421,258
344,120,416,256
339,117,411,254
334,115,406,252
327,114,399,252
320,113,392,252
314,113,386,252
307,112,379,251
300,112,372,251
294,112,366,251
287,112,359,251
281,112,353,251
274,113,348,253
268,114,344,256
262,115,340,259
256,116,335,261
250,117,331,264
244,118,327,267
238,119,322,269
232,120,318,272
226,121,314,275
224,123,312,277
222,126,310,280
220,129,308,283
219,132,307,286
217,135,305,289
215,138,303,292
214,141,302,295
218,142,305,295
222,144,308,295
227,146,312,296
231,148,315,296
235,150,318,296
240,152,322,297
244,154,325,297
249,156,329,298
254,156,333,295
259,156,337,293
265,156,342,291
271,156,347,289
278,157,352,288
284,158,357,287
291,159,363,286
294,161,365,286
298,163,368,287
302,165,370,288
306,167,373,289
310,169,375,290
314,171,378,291
315,172,379,290
317,173,381,290
319,175,383,289
320,176,384,289
322,177,386,288
324,179,388,288
326,178,390,287
328,177,392,286
330,177,394,286
332,176,396,285
334,175,398,284
337,175,401,284
341,174,406,284
345,173,411,284
349,172,416,284
353,171,421,284
357,170,426,284
362,169,432,284
365,168,435,283
369,168,439,283
373,167,443,282
377,167,447,282
381,167,451,282
384,164,454,279
388,162,458,277
392,160,462,275
396,158,466,273
400,156,470,271
