36,196,69,113
36,197,68,112
35,194,70,114
34,192,71,116
35,193,70,115
35,193,70,114
34,191,70,114
33,189,71,116
33,188,71,116
31,188,71,116
32,187,71,116
31,185,71,116
30,180,72,118
30,178,70,114
31,174,70,114
31,170,69,114
31,163,71,116
31,157,71,116
31,149,73,120
33,144,72,118
35,138,73,119
38,132,72,118
41,126,72,118
44,120,74,121
45,112,77,126
49,105,79,130
54,100,80,132
59,96,80,131
66,92,81,132
75,89,79,130
83,85,79,130
89,80,81,132
98,75,81,132
108,73,78,127
116,66,82,133
125,64,80,131
136,63,79,130
147,62,78,128
157,61,77,126
165,58,78,128
173,53,82,134
185,53,78,128
195,53,78,128
203,52,77,127
212,52,77,127
221,54,76,125
228,56,76,124
235,57,75,124
240,56,79,129
246,56,79,129
252,59,78,127
257,61,76,125
261,64,76,125
265,68,74,121
269,71,73,120
273,74,73,120
276,75,75,123
280,80,74,121
284,82,74,121
287,85,75,123
291,90,75,123
295,93,76,124
297,95,78,128
304,103,74,121
308,106,75,123
311,109,77,126
317,115,76,124
322,120,74,121
328,127,73,120
329,125,80,131
337,137,73,120
341,142,73,120
344,143,78,127
349,152,75,122
352,160,74,122
357,166,72,117
358,171,75,122
360,176,74,121
363,185,70,114
364,189,73,119
365,195,71,116
365,198,71,116
365,202,70,115
364,205,70,114
364,207,69,113
363,207,69,113
363,208,68,111
362,211,65,107
361,209,66,108
359,205,69,113
360,204,68,112
360,203,67,110
360,199,69,113
362,200,66,108
363,195,67,110
364,192,67,110
364,185,70,115
365,181,70,115
366,178,71,117
365,173,73,119
367,170,71,116
367,164,72,118
366,156,74,122
364,148,77,126
362,146,76,124
360,141,76,125
356,134,80,131
354,133,78,127
348,129,78,128
343,125,80,132
336,124,81,133
331,123,81,133
324,122,81,133
317,123,81,132
310,123,81,132
302,121,82,134
296,123,80,132
289,122,81,133
281,121,83,136
275,123,82,135
267,122,84,138
260,122,84,138
253,121,88,144
247,120,88,144
242,123,88,144
236,125,88,145
230,124,92,151
224,124,96,157
221,127,94,155
215,128,99,162
214,128,99,162
212,131,97,159
208,135,97,159
207,134,102,166
207,137,103,168
210,142,99,162
213,148,96,157
217,153,94,155
220,153,94,154
226,161,89,145
230,163,85,140
235,162,87,143
242,166,83,136
247,164,83,135
253,163,83,136
260,165,78,129
269,167,74,121
273,165,76,125
280,165,76,124
290,172,69,113
292,167,75,124
300,171,71,116
306,172,69,114
310,173,69,112
315,177,66,108
317,176,68,111
321,178,66,107
323,180,66,108
325,184,64,105
327,186,62,102
329,186,63,103
331,188,61,99
332,188,61,99
333,187,62,102
334,185,63,103
336,185,63,103
338,183,64,104
341,183,63,103
345,182,63,104
347,178,67,110
351,178,66,108
354,176,67,109
359,176,66,108
362,175,66,108
367,175,67,109
370,173,69,113
374,173,69,113
379,172,67,110
383,171,71,116
386,171,68,112
391,168,69,113
394,169,69,112
398,168,68,112
402,167,66,108
407,162,68,112
410,162,67,109
413,161,66,108
416,159,67,110
421,157,67,109
424,154,67,110
428,152,65,107
430,152,64,105
435,149,65,107
437,148,65,107
441,151,63,103
443,151,61,100
445,151,64,105
449,154,60,98
451,155,60,98
452,156,60,98
455,157,59,97
456,158,60,98
459,160,58,94
460,158,59,96
461,156,58,96
463,152,59,96
462,146,61,100
463,143,60,97
462,136,61,101
462,134,61,99
460,129,61,99
457,124,62,101
454,116,64,104
450,113,61,100
444,102,65,106
437,95,67,110
428,91,69,114
419,86,70,114
408,81,72,118
396,76,72,118
380,71,72,118
366,64,74,122
350,60,73,120
333,55,75,123
314,52,75,122
289,48,75,122
279,48,71,116
258,42,81,132
244,36,84,138
228,42,66,108
209,36,70,115
186,36,78,128
173,33,73,120
160,34,67,110
144,28,70,114
133,31,68,112
120,29,67,110
106,28,68,112
94,29,69,113
83,29,71,116
73,33,73,119
64,38,69,113
56,37,71,116
48,43,69,113
42,50,68,112
36,53,72,119
27,56,75,122
21,63,80,131
19,73,75,123
16,75,77,127
16,87,73,119
13,95,71,117
10,99,73,120
10,104,76,124
8,109,77,127
7,116,77,125
4,121,76,125
5,130,73,119
4,135,72,118
4,139,71,116
5,145,68,111
4,146,68,112
3,148,69,114
8,155,62,102
8,158,62,101
10,162,60,98
11,165,61,100
13,169,60,98
15,172,61,100
17,176,61,100
21,181,59,97
21,184,61,100
24,187,62,101
28,192,58,95
28,197,58,95
31,200,60,98
32,201,61,100
36,204,64,104
39,208,62,102
42,211,59,97
44,215,60,99
46,217,60,99
48,219,61,99
47,222,60,99
53,227,56,92
53,229,55,91
53,229,58,95
55,232,57,93
56,234,56,92
56,235,58,94
56,237,57,93
57,236,58,95
58,238,56,92
63,240,54,88
61,240,55,90
64,242,54,88
62,240,57,93
66,243,53,86
65,243,55,89
67,243,55,90
67,243,56,92
68,245,55,91
68,246,56,91
71,249,53,87
71,250,53,87
71,250,53,87
70,251,54,89
71,253,53,87
68,253,57,93
