36,196,69,113
35,195,69,113
35,194,69,113
35,193,69,113
35,192,69,113
35,193,69,113
35,192,69,113
35,191,69,113
35,190,69,113
35,189,69,113
35,186,69,113
33,185,69,113
33,180,69,113
31,177,69,113
33,172,69,113
33,165,69,113
33,158,69,113
33,153,69,113
35,146,69,113
35,139,69,113
37,130,69,113
41,125,69,113
43,116,69,113
47,113,69,113
51,107,69,113
55,101,69,113
61,95,69,113
67,89,69,113
73,83,69,113
78,81,69,113
87,75,69,113
96,71,69,113
105,67,69,113
114,61,69,113
123,55,69,113
132,51,69,113
143,51,69,113
150,47,69,113
161,43,69,113
170,39,69,113
181,37,69,113
190,35,69,113
199,33,69,113
208,33,69,113
217,33,69,113
226,35,69,113
233,35,69,113
240,37,69,113
245,39,69,113
252,41,69,113
257,43,69,113
262,45,69,113
267,47,69,113
270,51,69,113
273,53,69,113
278,57,69,113
281,59,69,113
282,61,69,113
285,65,69,113
288,71,69,113
295,77,69,113
298,83,69,113
303,87,69,113
308,89,69,113
311,95,69,113
316,99,69,113
321,105,69,113
326,111,69,113
329,115,69,113
334,120,69,113
339,127,69,113
344,134,69,113
347,141,69,113
352,148,69,113
355,155,69,113
358,160,69,113
361,167,69,113
364,174,69,113
365,181,69,113
366,188,69,113
365,191,69,113
366,196,69,113
365,199,69,113
364,200,69,113
363,203,69,113
362,204,69,113
361,205,69,113
360,206,69,113
359,205,69,113
360,202,69,113
359,201,69,113
360,198,69,113
359,197,69,113
360,192,69,113
361,189,69,113
362,184,69,113
363,181,69,113
366,176,69,113
367,173,69,113
366,166,69,113
367,161,69,113
366,154,69,113
367,149,69,113
366,144,69,113
365,139,69,113
362,132,69,113
359,129,69,113
356,126,69,113
351,123,69,113
346,120,69,113
341,119,69,113
334,116,69,113
329,115,69,113
322,114,69,113
315,117,69,113
308,116,69,113
301,115,69,113
294,114,69,113
285,113,69,113
280,117,69,113
273,116,69,113
266,119,69,113
261,118,69,113
254,119,69,113
249,118,69,113
244,121,69,113
237,122,69,113
236,125,69,113
229,126,69,113
222,127,69,113
221,130,69,113
222,131,69,113
221,134,69,113
222,137,69,113
221,140,69,113
220,145,69,113
225,150,69,113
228,153,69,113
231,156,69,113
238,159,69,113
239,160,69,113
246,161,69,113
251,162,69,113
256,161,69,113
263,160,69,113
268,159,69,113
273,160,69,113
280,157,69,113
285,158,69,113
292,159,69,113
297,162,69,113
302,163,69,113
307,164,69,113
312,165,69,113
315,166,69,113
318,169,69,113
321,168,69,113
322,171,69,113
325,174,69,113
328,177,69,113
329,178,69,113
330,177,69,113
333,178,69,113
336,177,69,113
337,178,69,113
338,175,69,113
341,174,69,113
342,173,69,113
345,172,69,113
348,169,69,113
353,170,69,113
356,167,69,113
361,168,69,113
364,165,69,113
369,166,69,113
372,165,69,113
377,162,69,113
380,163,69,113
385,162,69,113
388,161,69,113
393,160,69,113
398,163,69,113
401,160,69,113
406,157,69,113
409,156,69,113
412,155,69,113
417,154,69,113
420,151,69,113
423,148,69,113
424,145,69,113
427,142,69,113
432,141,69,113
433,140,69,113
438,141,69,113
437,138,69,113
442,137,69,113
443,138,69,113
442,139,69,113
445,140,69,113
448,141,69,113
449,144,69,113
452,143,69,113
453,144,69,113
454,145,69,113
457,142,69,113
458,139,69,113
459,134,69,113
458,129,69,113
457,122,69,113
454,115,69,113
457,114,69,113
450,105,69,113
447,99,69,113
444,93,69,113
439,85,69,113
432,77,69,113
425,73,69,113
416,69,69,113
407,65,69,113
392,59,69,113
379,51,69,113
362,47,69,113
347,41,69,113
332,37,69,113
313,35,69,113
294,33,69,113
279,27,69,113
324,11,69,113
313,17,69,113
314,17,69,113
313,17,69,113
276,15,69,113
277,13,69,113
276,15,69,113
277,13,69,113
276,15,69,113
277,13,69,113
276,15,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
276,13,69,113
277,13,69,113
